#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2085786	1917998	91.96	3730	0.18	1299	0.06	13526	0.65	149233	7.15
Ecoli	2085786	2085786	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	2085786	2085786	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2085786	2085785	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	2085786	2064494	98.98	1	0.00	2	0.00	543	0.03	20746	0.99
Bacteria_24k	2085786	2006499	96.19	227	0.01	120	0.01	7683	0.37	71257	3.42
Protists_1k	2085786	1880749	90.16	10744	0.52	21882	1.05	4807	0.23	167604	8.04
Viruses	2085786	1996788	95.74	136	0.01	47	0.00	8440	0.40	80375	3.85
Fungi_RefSeq_release	2085786	1931653	92.61	1906	0.09	418	0.02	14330	0.69	137479	6.59
Coral	2085786	1989494	95.38	371	0.02	522	0.03	12786	0.61	82613	3.96
Bird	2085786	1966699	94.30	1524	0.07	228	0.01	15485	0.74	101850	4.88
Plant	2085786	1967206	94.32	556	0.03	103	0.00	11298	0.54	106623	5.11

%Hit_no_genomes: 89.35
