#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	4651232	4271972	91.84	7768	0.17	2907	0.06	30487	0.66	338098	7.27
Ecoli	4651232	4651229	100.00	0	0.00	0	0.00	3	0.00	0	0.00
PhiX	4651232	4651232	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	4651232	4651232	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	4651232	4602408	98.95	10	0.00	0	0.00	1321	0.03	47493	1.02
Bacteria_24k	4651232	4468156	96.06	794	0.02	542	0.01	18054	0.39	163686	3.52
Protists_1k	4651232	4187862	90.04	24275	0.52	48781	1.05	11105	0.24	379209	8.15
Viruses	4651232	4448637	95.64	325	0.01	90	0.00	18106	0.39	184074	3.96
Fungi_RefSeq_release	4651232	4301480	92.48	4460	0.10	989	0.02	33142	0.71	311161	6.69
Coral	4651232	4435531	95.36	822	0.02	500	0.01	28714	0.62	185665	3.99
Bird	4651232	4380321	94.17	3504	0.08	550	0.01	36699	0.79	230158	4.95
Plant	4651232	4382650	94.22	1282	0.03	326	0.01	25869	0.56	241105	5.18

%Hit_no_genomes: 89.22
