#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2304883	2127609	92.31	3780	0.16	1337	0.06	14611	0.63	157546	6.84
Ecoli	2304883	2304881	100.00	0	0.00	0	0.00	1	0.00	1	0.00
PhiX	2304883	2304883	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2304883	2304882	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	2304883	2281741	98.99	4	0.00	1	0.00	627	0.03	22510	0.98
Bacteria_24k	2304883	2220386	96.34	324	0.01	219	0.01	8270	0.36	75684	3.28
Protists_1k	2304883	2088069	90.60	11767	0.51	22911	0.99	5384	0.23	176752	7.67
Viruses	2304883	2210602	95.91	168	0.01	48	0.00	8235	0.36	85830	3.72
Fungi_RefSeq_release	2304883	2140868	92.88	2178	0.09	450	0.02	15343	0.67	146044	6.34
Coral	2304883	2203506	95.60	420	0.02	137	0.01	13868	0.60	86952	3.77
Bird	2304883	2178458	94.51	1579	0.07	253	0.01	16252	0.71	108341	4.70
Plant	2304883	2178169	94.49	638	0.03	163	0.01	12128	0.53	113785	4.94

%Hit_no_genomes: 89.81
