#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2977079	2761396	92.75	4955	0.17	1765	0.06	18369	0.62	190594	6.40
Ecoli	2977079	2977077	100.00	0	0.00	0	0.00	0	0.00	2	0.00
PhiX	2977079	2977079	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2977079	2977079	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	2977079	2952698	99.19	3	0.00	0	0.00	722	0.02	23656	0.79
Bacteria_24k	2977079	2874930	96.56	299	0.01	238	0.01	10344	0.35	91268	3.07
Protists_1k	2977079	2710979	91.07	14705	0.49	29018	0.97	6662	0.22	215715	7.25
Viruses	2977079	2863978	96.20	179	0.01	51	0.00	11067	0.37	101804	3.42
Fungi_RefSeq_release	2977079	2778341	93.32	2592	0.09	589	0.02	19417	0.65	176140	5.92
Coral	2977079	2855271	95.91	522	0.02	404	0.01	16764	0.56	104118	3.50
Bird	2977079	2825110	94.90	2117	0.07	355	0.01	20959	0.70	128538	4.32
Plant	2977079	2826537	94.93	759	0.03	182	0.01	15081	0.51	134520	4.52

%Hit_no_genomes: 90.30
