pos	3pG>A
1	0.0317709354775446
2	0.0278727320536419
3	0.0199397171342453
4	0.0163140453734387
5	0.0134020618556701
6	0.0235735333511921
7	0.0183346065699007
8	0.0180225281602003
9	0.016256157635468
10	0.0182394924662966
11	0.0183663605606573
12	0.0141810446702907
13	0.0143252073385273
14	0.0184343434343434
15	0.0134055168857953
16	0.0132517838939857
17	0.0161458333333333
18	0.0121618267560189
19	0.012484076433121
20	0.0128495842781557
21	0.0131180625630676
22	0.0136774193548387
23	0.0162337662337662
24	0.0159629248197734
25	0.0132416603004838
