pos	3pG>A
1	0.00399244839218842
2	0.00525282277859597
3	0.00533311112036998
4	0.00445414053267885
5	0.00446179587283882
6	0.00482954545454545
7	0.00503050910615306
8	0.00443714780139326
9	0.00562950032729653
10	0.00427688159546279
11	0.00459670424978317
12	0.00484094052558783
13	0.00433012903784533
14	0.00489396411092985
15	0.00459668508287293
16	0.00505294608726218
17	0.00439111342985088
18	0.00431187766714082
19	0.00444855532064834
20	0.00416575312431484
21	0.00384904658673627
22	0.00515163732473234
23	0.00434397163120567
24	0.00398370708562732
25	0.00346238589864652
