pos	5pC>T
1	0.0291395944083481
2	0.0320305612694681
3	0.0173310225303293
4	0.0174778166173703
5	0.0165916760404949
6	0.0180593816957453
7	0.0194675064414543
8	0.0188463735008567
9	0.0150740242261104
10	0.0153256704980843
11	0.0161803713527851
12	0.017291832934291
13	0.0140845070422535
14	0.0172121896162528
15	0.015269220466113
16	0.0156075808249721
17	0.0150568181818182
18	0.0123728347539181
19	0.0108548168249661
20	0.0127742293807276
21	0.016229375169056
22	0.0140573318632856
23	0.0193637621023513
24	0.0172078823202886
25	0.0145251396648045
