pos	3pG>A
1	0.0296073803904741
2	0.0328290037111048
3	0.0177195685670262
4	0.0171990171990172
5	0.0176991150442478
6	0.0168439716312057
7	0.0197072072072072
8	0.0181159420289855
9	0.0179689627007895
10	0.0132794457274827
11	0.0166578529878371
12	0.0182910182910183
13	0.0141509433962264
14	0.014904386951631
15	0.0159029649595687
16	0.0128169406519922
17	0.0112262521588946
18	0.0145324924595558
19	0.0122665179816002
20	0.0105731775180857
21	0.015015015015015
22	0.0146149522203485
23	0.0187194791101465
24	0.0174854288093256
25	0.0130867709815078
