# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	120	584
+	173	170
+	93	408
+	182	165
+	97	465
+	147	393
+	75	166
+	101	572
+	133	476
+	167	227
+	124	521
+	115	645
+	275	6
+	226	32
+	200	69
+	82	209
+	170	233
+	144	408
+	148	388
+	132	528
+	72	147
+	128	494
+	131	510
+	130	471
+	110	641
+	103	576
+	168	231
+	45	51
+	180	143
+	91	304
+	121	587
+	84	213
+	95	436
+	107	561
+	149	372
+	165	257
+	141	421
+	81	184
+	243	17
+	161	263
+	179	166
+	129	529
+	125	543
+	127	479
+	142	410
+	135	508
+	221	48
+	177	191
+	104	587
+	230	37
+	195	99
+	126	509
+	139	468
+	114	623
+	100	541
+	71	150
+	253	13
+	169	241
+	109	610
+	160	301
+	152	349
+	106	618
+	134	500
+	146	365
+	49	86
+	164	254
+	119	604
+	113	604
+	187	157
+	140	439
+	69	145
+	62	124
+	76	177
+	99	511
+	136	480
+	159	255
+	145	380
+	40	29
+	54	109
+	184	131
+	98	514
+	216	41
+	143	397
+	123	577
+	214	53
+	234	32
+	102	641
+	39	25
+	171	178
+	117	584
+	118	579
+	122	559
+	86	182
+	92	352
+	57	113
+	77	155
+	138	468
+	42	45
+	53	96
+	157	286
+	206	79
+	111	621
+	79	163
+	208	74
+	108	575
+	94	405
+	78	167
+	55	127
+	151	359
+	85	229
+	89	285
+	66	147
+	70	167
+	213	54
+	210	55
+	150	329
+	137	458
+	188	139
+	172	212
+	158	284
+	105	609
+	90	316
+	203	79
+	261	8
+	51	83
+	116	600
+	218	57
+	163	262
+	215	42
+	60	129
+	87	242
+	88	243
+	41	39
+	186	149
+	233	33
+	155	307
+	183	134
+	74	166
+	166	229
+	112	618
+	197	90
+	224	28
+	50	81
+	194	97
+	174	177
+	154	316
+	156	331
+	239	22
+	219	37
+	46	57
+	68	156
+	201	77
+	204	77
+	185	136
+	47	65
+	59	105
+	52	95
+	162	249
+	235	20
+	209	68
+	83	173
+	199	87
+	64	157
+	176	173
+	63	112
+	175	193
+	178	193
+	65	150
+	196	103
+	222	51
+	217	35
+	189	129
+	242	23
+	277	6
+	73	172
+	191	123
+	193	93
+	240	25
+	48	64
+	260	13
+	58	106
+	190	121
+	225	33
+	220	48
+	257	13
+	61	119
+	153	329
+	96	437
+	192	103
+	249	12
+	56	103
+	80	196
+	254	19
+	67	137
+	32	8
+	181	141
+	231	29
+	202	82
+	272	3
+	246	16
+	266	8
+	274	8
+	205	82
+	288	2
+	262	5
+	223	36
+	35	13
+	250	11
+	255	9
+	207	60
+	237	23
+	232	29
+	284	6
+	229	38
+	227	28
+	263	9
+	198	97
+	270	6
+	241	22
+	211	63
+	44	60
+	282	5
+	244	13
+	245	14
+	43	41
+	36	15
+	38	27
+	267	7
+	279	5
+	252	12
+	228	37
+	276	4
+	238	19
+	29	2
+	271	6
+	283	5
+	37	15
+	287	2
+	247	17
+	286	5
+	258	11
+	251	20
+	34	10
+	236	22
+	281	6
+	248	10
+	212	52
+	256	9
+	259	15
+	28	1
+	265	4
+	33	8
+	30	4
+	285	2
+	273	5
+	278	6
+	264	6
+	280	4
+	268	4
+	31	3
+	289	2
+	269	4
+	27	1
+	26	1
-	107	597
-	147	354
-	137	442
-	105	593
-	148	394
-	72	176
-	118	596
-	103	580
-	97	501
-	138	466
-	101	585
-	141	409
-	176	174
-	131	537
-	165	246
-	90	289
-	132	496
-	111	675
-	109	599
-	73	187
-	121	529
-	196	103
-	88	277
-	112	614
-	117	615
-	96	473
-	74	158
-	38	29
-	182	145
-	188	131
-	162	280
-	153	309
-	83	196
-	122	594
-	166	249
-	126	536
-	86	244
-	125	543
-	146	403
-	150	339
-	108	594
-	133	498
-	116	618
-	68	151
-	62	125
-	164	244
-	100	522
-	110	606
-	144	403
-	237	21
-	124	586
-	135	500
-	168	222
-	143	429
-	49	87
-	230	33
-	172	197
-	67	154
-	202	82
-	104	625
-	94	425
-	114	618
-	41	37
-	171	202
-	76	157
-	89	280
-	142	404
-	129	476
-	92	408
-	184	131
-	80	172
-	98	499
-	185	149
-	213	58
-	216	56
-	139	405
-	175	198
-	120	558
-	270	6
-	106	668
-	173	208
-	134	472
-	194	94
-	215	49
-	163	271
-	156	313
-	192	117
-	65	145
-	64	142
-	127	528
-	195	97
-	63	137
-	50	71
-	99	526
-	205	74
-	145	414
-	233	30
-	128	500
-	186	129
-	149	334
-	140	432
-	190	107
-	55	117
-	47	58
-	155	327
-	152	363
-	208	69
-	113	608
-	151	350
-	130	498
-	154	286
-	159	295
-	119	595
-	85	218
-	252	13
-	209	69
-	181	162
-	66	151
-	115	594
-	52	92
-	160	261
-	136	467
-	123	536
-	201	78
-	179	160
-	91	349
-	54	95
-	81	204
-	58	121
-	59	130
-	244	8
-	219	51
-	247	22
-	158	295
-	84	217
-	95	471
-	174	164
-	183	145
-	37	23
-	82	212
-	102	607
-	56	111
-	70	150
-	77	196
-	169	231
-	249	17
-	161	253
-	198	93
-	53	95
-	57	113
-	279	5
-	240	25
-	211	58
-	157	276
-	207	64
-	69	141
-	75	164
-	221	41
-	232	27
-	87	228
-	93	419
-	33	10
-	178	194
-	227	43
-	40	30
-	34	13
-	43	46
-	177	166
-	79	152
-	71	177
-	189	110
-	45	57
-	204	73
-	210	83
-	167	215
-	170	223
-	264	9
-	61	106
-	42	47
-	78	164
-	51	77
-	236	31
-	193	106
-	46	57
-	191	139
-	180	159
-	200	87
-	199	96
-	242	17
-	254	8
-	35	11
-	187	121
-	245	18
-	203	77
-	226	38
-	214	52
-	217	59
-	277	7
-	250	10
-	31	5
-	238	16
-	224	31
-	265	9
-	206	62
-	44	48
-	235	29
-	60	120
-	229	30
-	259	11
-	269	7
-	218	36
-	246	12
-	223	42
-	48	66
-	283	6
-	243	21
-	225	36
-	234	18
-	268	4
-	197	104
-	220	44
-	272	8
-	222	38
-	255	9
-	260	10
-	39	25
-	231	24
-	228	30
-	287	3
-	285	4
-	256	12
-	248	19
