#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1904650	1867985	98.07	1739	0.09	372	0.02	4316	0.23	30238	1.59
Ecoli	1904650	1904639	100.00	0	0.00	0	0.00	2	0.00	9	0.00
PhiX	1904650	1904650	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1904650	1904629	100.00	0	0.00	0	0.00	1	0.00	20	0.00
Vectors	1904650	1898327	99.67	3	0.00	0	0.00	408	0.02	5912	0.31
Bacteria_24k	1904650	1879584	98.68	2263	0.12	2344	0.12	2244	0.12	18215	0.96
Protists_1k	1904650	1848966	97.08	6840	0.36	8234	0.43	3051	0.16	37559	1.97
Viruses	1904650	1887834	99.12	82	0.00	27	0.00	2040	0.11	14667	0.77
Fungi_RefSeq_release	1904650	1869061	98.13	1182	0.06	228	0.01	4507	0.24	29672	1.56
Coral	1904650	1882536	98.84	218	0.01	44	0.00	3165	0.17	18687	0.98
Bird	1904650	1875857	98.48	775	0.04	112	0.01	4296	0.23	23610	1.24
Plant	1904650	1883095	98.87	252	0.01	41	0.00	3063	0.16	18199	0.96

%Hit_no_genomes: 96.45
