#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1501603	1422923	94.76	11733	0.78	2973	0.20	2668	0.18	61306	4.08
Ecoli	1501603	1501551	100.00	0	0.00	0	0.00	13	0.00	39	0.00
PhiX	1501603	1501603	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1501603	1501555	100.00	0	0.00	0	0.00	0	0.00	48	0.00
Vectors	1501603	1496854	99.68	0	0.00	2	0.00	132	0.01	4615	0.31
Bacteria_24k	1501603	1433559	95.47	8749	0.58	12886	0.86	2968	0.20	43441	2.89
Protists_1k	1501603	1409168	93.84	4924	0.33	8954	0.60	5576	0.37	72981	4.86
Viruses	1501603	1468563	97.80	72	0.00	19	0.00	4733	0.32	28216	1.88
Fungi_RefSeq_release	1501603	1437909	95.76	778	0.05	267	0.02	4125	0.27	58524	3.90
Coral	1501603	1465552	97.60	69	0.00	22	0.00	2516	0.17	33444	2.23
Bird	1501603	1450337	96.58	535	0.04	106	0.01	4309	0.29	46316	3.08
Plant	1501603	1468413	97.79	77	0.01	13	0.00	3223	0.21	29877	1.99

%Hit_no_genomes: 91.22
