#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1277961	1252443	97.99	861	0.07	220	0.02	1867	0.15	22570	1.77
Ecoli	1277961	1277956	100.00	0	0.00	0	0.00	3	0.00	2	0.00
PhiX	1277961	1277961	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1277961	1277957	100.00	0	0.00	0	0.00	0	0.00	4	0.00
Vectors	1277961	1275319	99.79	0	0.00	0	0.00	88	0.01	2554	0.20
Bacteria_24k	1277961	1262108	98.76	793	0.06	909	0.07	1242	0.10	12909	1.01
Protists_1k	1277961	1241242	97.12	3032	0.24	5333	0.42	1127	0.09	27227	2.13
Viruses	1277961	1264886	98.98	44	0.00	7	0.00	1887	0.15	11137	0.87
Fungi_RefSeq_release	1277961	1253779	98.11	522	0.04	214	0.02	2217	0.17	21229	1.66
Coral	1277961	1265229	99.01	72	0.01	32	0.00	1328	0.10	11300	0.88
Bird	1277961	1258892	98.51	533	0.04	96	0.01	3125	0.24	15315	1.20
Plant	1277961	1264692	98.96	95	0.01	17	0.00	1553	0.12	11604	0.91

%Hit_no_genomes: 96.71
