#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	462701	453487	98.00	370	0.08	80	0.02	826	0.18	7938	1.72
Ecoli	462701	462699	100.00	0	0.00	0	0.00	0	0.00	2	0.00
PhiX	462701	462701	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	462701	462699	100.00	0	0.00	0	0.00	0	0.00	2	0.00
Vectors	462701	461890	99.82	0	0.00	0	0.00	39	0.01	772	0.17
Bacteria_24k	462701	457274	98.82	82	0.02	77	0.02	453	0.10	4815	1.04
Protists_1k	462701	448341	96.89	1386	0.30	2630	0.57	368	0.08	9976	2.16
Viruses	462701	458105	99.01	14	0.00	5	0.00	599	0.13	3978	0.86
Fungi_RefSeq_release	462701	453382	97.98	257	0.06	89	0.02	984	0.21	7989	1.73
Coral	462701	457352	98.85	38	0.01	9	0.00	564	0.12	4738	1.02
Bird	462701	455502	98.45	179	0.04	37	0.01	993	0.21	5990	1.29
Plant	462701	457563	98.89	44	0.01	11	0.00	664	0.14	4419	0.96

%Hit_no_genomes: 96.53
