#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	66433	64781	97.51	46	0.07	17	0.03	105	0.16	1484	2.23
Ecoli	66433	66432	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	66433	66433	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	66433	66431	100.00	0	0.00	0	0.00	0	0.00	2	0.00
Vectors	66433	66343	99.86	0	0.00	0	0.00	4	0.01	86	0.13
Bacteria_24k	66433	65463	98.55	16	0.02	21	0.03	55	0.08	878	1.32
Protists_1k	66433	63915	96.22	208	0.31	427	0.64	56	0.08	1827	2.75
Viruses	66433	65590	98.73	1	0.00	3	0.00	118	0.18	721	1.09
Fungi_RefSeq_release	66433	64763	97.48	29	0.04	11	0.02	164	0.25	1466	2.21
Coral	66433	65554	98.68	3	0.00	1	0.00	90	0.14	785	1.18
Bird	66433	65172	98.10	19	0.03	7	0.01	180	0.27	1055	1.59
Plant	66433	65576	98.71	7	0.01	0	0.00	107	0.16	743	1.12

%Hit_no_genomes: 95.85
