#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	684048	667832	97.62	315	0.05	73	0.01	873	0.13	14955	2.19
Ecoli	684048	684044	100.00	0	0.00	0	0.00	0	0.00	4	0.00
PhiX	684048	684048	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	684048	684021	100.00	0	0.00	0	0.00	8	0.00	19	0.00
Vectors	684048	682431	99.77	0	0.00	0	0.00	19	0.00	1598	0.23
Bacteria_24k	684048	674629	98.62	138	0.02	291	0.04	605	0.09	8385	1.23
Protists_1k	684048	661534	96.71	1272	0.19	3159	0.46	292	0.04	17791	2.60
Viruses	684048	675945	98.82	26	0.00	5	0.00	1358	0.20	6714	0.98
Fungi_RefSeq_release	684048	667401	97.57	231	0.03	118	0.02	1105	0.16	15193	2.22
Coral	684048	675743	98.79	16	0.00	14	0.00	635	0.09	7640	1.12
Bird	684048	671220	98.12	241	0.04	61	0.01	1383	0.20	11143	1.63
Plant	684048	676167	98.86	28	0.00	8	0.00	847	0.12	6998	1.02

%Hit_no_genomes: 96.43
