#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	125833	123527	98.18	80	0.06	18	0.01	190	0.15	2018	1.60
Ecoli	125833	125833	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	125833	125833	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	125833	125832	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	125833	125549	99.77	0	0.00	0	0.00	9	0.01	275	0.22
Bacteria_24k	125833	124289	98.77	88	0.07	100	0.08	112	0.09	1244	0.99
Protists_1k	125833	122438	97.30	300	0.24	524	0.42	103	0.08	2468	1.96
Viruses	125833	124622	99.04	6	0.00	1	0.00	178	0.14	1026	0.82
Fungi_RefSeq_release	125833	123638	98.25	45	0.04	14	0.01	221	0.18	1915	1.52
Coral	125833	124586	99.00	8	0.01	7	0.01	123	0.10	1109	0.88
Bird	125833	124076	98.60	63	0.05	8	0.01	258	0.21	1428	1.13
Plant	125833	124566	98.99	10	0.01	1	0.00	111	0.09	1145	0.91

%Hit_no_genomes: 96.86
