#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1349007	1262025	93.55	1337	0.10	475	0.04	3423	0.25	81747	6.06
Ecoli	1349007	1348986	100.00	0	0.00	0	0.00	2	0.00	19	0.00
PhiX	1349007	1349007	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1349007	1348991	100.00	0	0.00	0	0.00	1	0.00	15	0.00
Vectors	1349007	1341775	99.47	4	0.00	2	0.00	181	0.01	7045	0.52
Bacteria_24k	1349007	1298224	96.24	725	0.05	1247	0.09	2654	0.20	46157	3.42
Protists_1k	1349007	1240370	91.95	5661	0.42	10306	0.76	1671	0.12	90999	6.75
Viruses	1349007	1305700	96.79	79	0.01	9	0.00	7543	0.56	35676	2.64
Fungi_RefSeq_release	1349007	1262756	93.60	935	0.07	355	0.03	4396	0.33	80565	5.97
Coral	1349007	1302905	96.59	145	0.01	38	0.00	3252	0.24	42667	3.16
Bird	1349007	1276768	94.65	735	0.05	131	0.01	6438	0.48	64935	4.81
Plant	1349007	1305294	96.76	140	0.01	28	0.00	4314	0.32	39231	2.91

%Hit_no_genomes: 91.38
