#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2641605	2573505	97.42	2152	0.08	550	0.02	5445	0.21	59953	2.27
Ecoli	2641605	2641534	100.00	0	0.00	0	0.00	5	0.00	66	0.00
PhiX	2641605	2641605	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2641605	2641566	100.00	0	0.00	0	0.00	0	0.00	39	0.00
Vectors	2641605	2633635	99.70	2	0.00	0	0.00	305	0.01	7663	0.29
Bacteria_24k	2641605	2596476	98.29	1990	0.08	4246	0.16	2996	0.11	35897	1.36
Protists_1k	2641605	2543722	96.29	9317	0.35	14162	0.54	2917	0.11	71487	2.71
Viruses	2641605	2610077	98.81	97	0.00	30	0.00	4461	0.17	26940	1.02
Fungi_RefSeq_release	2641605	2573859	97.43	1484	0.06	451	0.02	6195	0.23	59616	2.26
Coral	2641605	2602231	98.51	247	0.01	40	0.00	4321	0.16	34766	1.32
Bird	2641605	2586660	97.92	1100	0.04	182	0.01	6179	0.23	47484	1.80
Plant	2641605	2604402	98.59	306	0.01	52	0.00	4749	0.18	32096	1.22

%Hit_no_genomes: 95.71
