#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	808177	792832	98.09	538	0.07	124	0.02	1427	0.18	13256	1.64
Ecoli	808177	808160	100.00	0	0.00	0	0.00	0	0.00	17	0.00
PhiX	808177	808177	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	808177	808170	100.00	0	0.00	0	0.00	2	0.00	5	0.00
Vectors	808177	806384	99.78	0	0.00	0	0.00	84	0.01	1709	0.21
Bacteria_24k	808177	797255	98.66	919	0.11	1399	0.17	808	0.10	7796	0.96
Protists_1k	808177	785306	97.17	2247	0.28	3362	0.42	998	0.12	16264	2.01
Viruses	808177	800628	99.07	27	0.00	4	0.00	1081	0.13	6437	0.80
Fungi_RefSeq_release	808177	793285	98.16	365	0.05	105	0.01	1473	0.18	12949	1.60
Coral	808177	799723	98.95	67	0.01	12	0.00	1012	0.13	7363	0.91
Bird	808177	796479	98.55	291	0.04	55	0.01	1656	0.20	9696	1.20
Plant	808177	799919	98.98	83	0.01	9	0.00	989	0.12	7177	0.89

%Hit_no_genomes: 96.60
