#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1146177	1121597	97.85	888	0.08	197	0.02	1799	0.16	21696	1.89
Ecoli	1146177	1146172	100.00	0	0.00	0	0.00	1	0.00	4	0.00
PhiX	1146177	1146177	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1146177	1146167	100.00	0	0.00	0	0.00	0	0.00	10	0.00
Vectors	1146177	1143645	99.78	4	0.00	0	0.00	104	0.01	2424	0.21
Bacteria_24k	1146177	1129739	98.56	991	0.09	1069	0.09	1227	0.11	13151	1.15
Protists_1k	1146177	1111426	96.97	2773	0.24	5025	0.44	1143	0.10	25810	2.25
Viruses	1146177	1133230	98.87	43	0.00	5	0.00	1704	0.15	11195	0.98
Fungi_RefSeq_release	1146177	1123439	98.02	492	0.04	163	0.01	2061	0.18	20022	1.75
Coral	1146177	1133463	98.89	87	0.01	17	0.00	1257	0.11	11353	0.99
Bird	1146177	1127963	98.41	486	0.04	119	0.01	3271	0.29	14338	1.25
Plant	1146177	1132966	98.84	86	0.01	13	0.00	1434	0.13	11678	1.02

%Hit_no_genomes: 96.48
