#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2142675	2056571	95.98	3547	0.17	898	0.04	5136	0.24	76523	3.57
Ecoli	2142675	2142653	100.00	0	0.00	0	0.00	11	0.00	11	0.00
PhiX	2142675	2142675	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2142675	2142635	100.00	0	0.00	0	0.00	4	0.00	36	0.00
Vectors	2142675	2122656	99.06	3	0.00	1	0.00	379	0.02	19636	0.92
Bacteria_24k	2142675	2082457	97.19	3143	0.15	4049	0.19	3495	0.16	49531	2.31
Protists_1k	2142675	2033676	94.91	6762	0.32	11092	0.52	3440	0.16	87705	4.09
Viruses	2142675	2093908	97.73	103	0.00	26	0.00	5324	0.25	43314	2.02
Fungi_RefSeq_release	2142675	2059845	96.14	1331	0.06	439	0.02	5759	0.27	75301	3.51
Coral	2142675	2089642	97.53	144	0.01	41	0.00	4333	0.20	48515	2.26
Bird	2142675	2074230	96.80	999	0.05	185	0.01	6362	0.30	60899	2.84
Plant	2142675	2089897	97.54	230	0.01	44	0.00	4356	0.20	48148	2.25

%Hit_no_genomes: 94.09
