#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1708081	1688163	98.83	788	0.05	165	0.01	1991	0.12	16974	0.99
Ecoli	1708081	1708078	100.00	0	0.00	0	0.00	0	0.00	3	0.00
PhiX	1708081	1708081	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1708081	1708054	100.00	0	0.00	0	0.00	1	0.00	26	0.00
Vectors	1708081	1706652	99.92	1	0.00	0	0.00	85	0.00	1343	0.08
Bacteria_24k	1708081	1694683	99.21	923	0.05	1167	0.07	959	0.06	10349	0.61
Protists_1k	1708081	1675332	98.09	3627	0.21	6215	0.36	1188	0.07	21719	1.27
Viruses	1708081	1699128	99.48	36	0.00	21	0.00	1346	0.08	7550	0.44
Fungi_RefSeq_release	1708081	1687717	98.81	615	0.04	196	0.01	2105	0.12	17448	1.02
Coral	1708081	1697103	99.35	92	0.01	50	0.00	1299	0.08	9537	0.56
Bird	1708081	1692726	99.09	435	0.03	103	0.01	2086	0.12	12731	0.75
Plant	1708081	1698207	99.42	112	0.01	16	0.00	1364	0.08	8382	0.49

%Hit_no_genomes: 97.75
