#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1762815	1702390	96.58	1808	0.10	423	0.02	3193	0.18	55001	3.12
Ecoli	1762815	1762798	100.00	0	0.00	0	0.00	5	0.00	12	0.00
PhiX	1762815	1762815	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1762815	1762761	100.00	0	0.00	0	0.00	2	0.00	52	0.00
Vectors	1762815	1752429	99.41	0	0.00	0	0.00	222	0.01	10164	0.58
Bacteria_24k	1762815	1712118	97.13	3673	0.21	5521	0.31	2503	0.14	39000	2.21
Protists_1k	1762815	1682901	95.47	5376	0.30	7955	0.45	2930	0.17	63653	3.61
Viruses	1762815	1727978	98.03	51	0.00	16	0.00	3917	0.22	30853	1.75
Fungi_RefSeq_release	1762815	1702632	96.58	1064	0.06	299	0.02	3845	0.22	54975	3.12
Coral	1762815	1723891	97.79	121	0.01	39	0.00	2778	0.16	35986	2.04
Bird	1762815	1713385	97.19	880	0.05	139	0.01	4409	0.25	44002	2.50
Plant	1762815	1727851	98.02	154	0.01	26	0.00	2671	0.15	32113	1.82

%Hit_no_genomes: 94.59
