#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2101899	1535377	73.05	351274	16.71	87733	4.17	4439	0.21	123076	5.86
Ecoli	2101899	2100781	99.94	0	0.00	0	0.00	161	0.01	957	0.05
PhiX	2101899	2101899	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2101899	2101864	100.00	0	0.00	0	0.00	0	0.00	35	0.00
Vectors	2101899	2099724	99.89	0	0.00	0	0.00	142	0.01	2033	0.10
Bacteria_24k	2101899	1574278	74.90	123166	5.86	295253	14.05	18740	0.89	90462	4.30
Protists_1k	2101899	1869001	88.91	13427	0.64	6002	0.29	63167	3.01	150302	7.15
Viruses	2101899	2080733	99.00	1486	0.07	208	0.01	7202	0.34	12270	0.58
Fungi_RefSeq_release	2101899	2049878	97.52	2940	0.14	227	0.01	24536	1.17	24318	1.16
Coral	2101899	2089615	99.42	43	0.00	11	0.00	1784	0.08	10446	0.50
Bird	2101899	2083539	99.13	221	0.01	53	0.00	3302	0.16	14784	0.70
Plant	2101899	2091340	99.50	40	0.00	10	0.00	1627	0.08	8882	0.42

%Hit_no_genomes: 47.73
