#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1153809	1126322	97.61	871	0.08	206	0.02	2336	0.20	24074	2.09
Ecoli	1153809	1153806	100.00	0	0.00	0	0.00	0	0.00	3	0.00
PhiX	1153809	1153809	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1153809	1153807	100.00	0	0.00	0	0.00	0	0.00	2	0.00
Vectors	1153809	1151799	99.82	1	0.00	0	0.00	103	0.01	1906	0.17
Bacteria_24k	1153809	1137688	98.60	266	0.02	289	0.03	1311	0.11	14255	1.24
Protists_1k	1153809	1110836	96.27	3924	0.34	7707	0.67	1039	0.09	30303	2.63
Viruses	1153809	1140141	98.82	29	0.00	14	0.00	1896	0.16	11729	1.02
Fungi_RefSeq_release	1153809	1125796	97.57	756	0.07	282	0.02	2745	0.24	24230	2.10
Coral	1153809	1138354	98.66	111	0.01	24	0.00	1709	0.15	13611	1.18
Bird	1153809	1132504	98.16	498	0.04	123	0.01	2978	0.26	17706	1.53
Plant	1153809	1139104	98.73	131	0.01	26	0.00	1815	0.16	12733	1.10

%Hit_no_genomes: 95.87
