#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1192182	1167985	97.96	816	0.07	204	0.02	1732	0.15	21445	1.80
Ecoli	1192182	1192179	100.00	0	0.00	0	0.00	0	0.00	3	0.00
PhiX	1192182	1192182	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1192182	1192181	100.00	0	0.00	0	0.00	1	0.00	0	0.00
Vectors	1192182	1188888	99.73	2	0.00	0	0.00	35	0.00	3257	0.27
Bacteria_24k	1192182	1175016	98.56	1098	0.09	1612	0.14	1130	0.09	13326	1.12
Protists_1k	1192182	1157597	97.10	2444	0.21	5051	0.42	1072	0.09	26018	2.18
Viruses	1192182	1179482	98.94	38	0.00	14	0.00	1641	0.14	11007	0.92
Fungi_RefSeq_release	1192182	1168791	98.04	415	0.03	207	0.02	1827	0.15	20942	1.76
Coral	1192182	1179524	98.94	32	0.00	14	0.00	1099	0.09	11513	0.97
Bird	1192182	1173915	98.46	542	0.05	125	0.01	2478	0.21	15122	1.27
Plant	1192182	1178953	98.90	56	0.00	13	0.00	1323	0.11	11837	0.99

%Hit_no_genomes: 96.60
