#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1325861	1259645	95.00	1141	0.09	390	0.03	3160	0.24	61525	4.64
Ecoli	1325861	1325847	100.00	0	0.00	0	0.00	5	0.00	9	0.00
PhiX	1325861	1325861	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1325861	1325814	100.00	0	0.00	0	0.00	0	0.00	47	0.00
Vectors	1325861	1318389	99.44	1	0.00	0	0.00	162	0.01	7309	0.55
Bacteria_24k	1325861	1279284	96.49	1927	0.15	2839	0.21	2318	0.17	39493	2.98
Protists_1k	1325861	1238838	93.44	5256	0.40	9049	0.68	2285	0.17	70433	5.31
Viruses	1325861	1290941	97.37	56	0.00	14	0.00	4764	0.36	30086	2.27
Fungi_RefSeq_release	1325861	1259327	94.98	869	0.07	310	0.02	3870	0.29	61485	4.64
Coral	1325861	1286359	97.02	118	0.01	28	0.00	2910	0.22	36446	2.75
Bird	1325861	1270620	95.83	644	0.05	144	0.01	4793	0.36	49660	3.75
Plant	1325861	1289020	97.22	107	0.01	26	0.00	3579	0.27	33129	2.50

%Hit_no_genomes: 92.69
