#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2425271	2310203	95.25	2209	0.09	619	0.03	6846	0.28	105394	4.35
Ecoli	2425271	2425250	100.00	0	0.00	0	0.00	1	0.00	20	0.00
PhiX	2425271	2425271	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2425271	2425149	100.00	0	0.00	0	0.00	1	0.00	121	0.00
Vectors	2425271	2412259	99.47	6	0.00	2	0.00	558	0.02	12446	0.51
Bacteria_24k	2425271	2350747	96.93	2614	0.11	3372	0.14	4727	0.19	63811	2.63
Protists_1k	2425271	2269763	93.59	10811	0.45	18676	0.77	3745	0.15	122276	5.04
Viruses	2425271	2368071	97.65	108	0.00	30	0.00	7867	0.32	49195	2.03
Fungi_RefSeq_release	2425271	2308893	95.21	1712	0.07	565	0.02	8084	0.33	106017	4.37
Coral	2425271	2357661	97.21	221	0.01	68	0.00	6230	0.26	61091	2.52
Bird	2425271	2331089	96.11	1141	0.05	249	0.01	8672	0.36	84120	3.47
Plant	2425271	2360847	97.35	302	0.01	45	0.00	6861	0.28	57216	2.36

%Hit_no_genomes: 92.91
