#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1917566	1768884	92.25	3323	0.17	1408	0.07	8400	0.44	135551	7.07
Ecoli	1917566	1917521	100.00	0	0.00	0	0.00	10	0.00	35	0.00
PhiX	1917566	1917566	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1917566	1917543	100.00	0	0.00	0	0.00	1	0.00	22	0.00
Vectors	1917566	1903572	99.27	4	0.00	1	0.00	1321	0.07	12668	0.66
Bacteria_24k	1917566	1769541	92.29	15433	0.80	16910	0.88	7530	0.39	108152	5.64
Protists_1k	1917566	1723463	89.88	12710	0.66	15187	0.79	10884	0.57	155322	8.10
Viruses	1917566	1857224	96.85	141	0.01	40	0.00	6243	0.33	53918	2.81
Fungi_RefSeq_release	1917566	1770171	92.31	1918	0.10	631	0.03	9876	0.52	134970	7.04
Coral	1917566	1815709	94.69	326	0.02	53	0.00	8383	0.44	93095	4.85
Bird	1917566	1787941	93.24	1478	0.08	199	0.01	9998	0.52	117950	6.15
Plant	1917566	1822622	95.05	334	0.02	69	0.00	13261	0.69	81280	4.24

%Hit_no_genomes: 87.38
