#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2941189	2840069	96.56	2903	0.10	648	0.02	5619	0.19	91950	3.13
Ecoli	2941189	2941164	100.00	0	0.00	0	0.00	10	0.00	15	0.00
PhiX	2941189	2941189	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2941189	2941148	100.00	0	0.00	0	0.00	1	0.00	40	0.00
Vectors	2941189	2924978	99.45	5	0.00	1	0.00	414	0.01	15791	0.54
Bacteria_24k	2941189	2860650	97.26	6743	0.23	7439	0.25	4439	0.15	61918	2.11
Protists_1k	2941189	2808794	95.50	8597	0.29	12647	0.43	5318	0.18	105833	3.60
Viruses	2941189	2883325	98.04	99	0.00	29	0.00	7047	0.24	50689	1.72
Fungi_RefSeq_release	2941189	2842969	96.66	1556	0.05	474	0.02	6521	0.22	89669	3.05
Coral	2941189	2879363	97.90	235	0.01	67	0.00	4719	0.16	56805	1.93
Bird	2941189	2859254	97.21	1329	0.05	235	0.01	8578	0.29	71793	2.44
Plant	2941189	2882525	98.00	231	0.01	47	0.00	4945	0.17	53441	1.82

%Hit_no_genomes: 94.65
