#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2193907	2138489	97.48	2948	0.13	647	0.03	5005	0.23	46818	2.13
Ecoli	2193907	2193872	100.00	0	0.00	0	0.00	17	0.00	18	0.00
PhiX	2193907	2193907	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2193907	2193880	100.00	0	0.00	0	0.00	0	0.00	27	0.00
Vectors	2193907	2186790	99.68	6	0.00	0	0.00	421	0.02	6690	0.30
Bacteria_24k	2193907	2139342	97.51	7845	0.36	9394	0.43	3330	0.15	33996	1.55
Protists_1k	2193907	2107287	96.05	10799	0.49	11145	0.51	5912	0.27	58764	2.68
Viruses	2193907	2166001	98.74	108	0.00	25	0.00	3588	0.16	24185	1.10
Fungi_RefSeq_release	2193907	2139845	97.53	1732	0.08	400	0.02	5296	0.24	46634	2.13
Coral	2193907	2161488	98.52	245	0.01	39	0.00	3468	0.16	28667	1.31
Bird	2193907	2151102	98.04	1091	0.05	182	0.01	5834	0.27	35698	1.63
Plant	2193907	2163538	98.62	274	0.01	48	0.00	3554	0.16	26493	1.21

%Hit_no_genomes: 94.80
