#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	432352	424143	98.10	273	0.06	70	0.02	787	0.18	7079	1.64
Ecoli	432352	432352	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	432352	432352	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	432352	432351	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	432352	431672	99.84	0	0.00	0	0.00	34	0.01	646	0.15
Bacteria_24k	432352	427663	98.92	58	0.01	59	0.01	422	0.10	4150	0.96
Protists_1k	432352	419276	96.98	1263	0.29	2476	0.57	308	0.07	9029	2.09
Viruses	432352	428307	99.07	15	0.00	9	0.00	533	0.12	3488	0.81
Fungi_RefSeq_release	432352	424062	98.08	207	0.05	63	0.01	905	0.21	7115	1.65
Coral	432352	427674	98.92	31	0.01	14	0.00	530	0.12	4103	0.95
Bird	432352	426027	98.53	183	0.04	29	0.01	1017	0.24	5096	1.18
Plant	432352	427925	98.97	33	0.01	8	0.00	552	0.13	3834	0.89

%Hit_no_genomes: 96.65
