#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1086213	1054046	97.04	1042	0.10	246	0.02	2264	0.21	28615	2.63
Ecoli	1086213	1086197	100.00	0	0.00	0	0.00	2	0.00	14	0.00
PhiX	1086213	1086213	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1086213	1086199	100.00	0	0.00	0	0.00	0	0.00	14	0.00
Vectors	1086213	1081922	99.60	2	0.00	0	0.00	174	0.02	4115	0.38
Bacteria_24k	1086213	1055787	97.19	4087	0.38	5060	0.47	1833	0.17	19446	1.79
Protists_1k	1086213	1040139	95.77	4137	0.38	4928	0.45	2855	0.26	34154	3.14
Viruses	1086213	1068742	98.39	64	0.01	4	0.00	2318	0.21	15085	1.39
Fungi_RefSeq_release	1086213	1055625	97.19	605	0.06	150	0.01	2627	0.24	27206	2.50
Coral	1086213	1067472	98.27	112	0.01	27	0.00	1817	0.17	16785	1.55
Bird	1086213	1061409	97.72	473	0.04	89	0.01	3364	0.31	20878	1.92
Plant	1086213	1067717	98.30	111	0.01	28	0.00	1960	0.18	16397	1.51

%Hit_no_genomes: 94.54
