#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	505295	496290	98.22	1142	0.23	294	0.06	730	0.14	6839	1.35
Ecoli	505295	504994	99.94	0	0.00	0	0.00	59	0.01	242	0.05
PhiX	505295	505295	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	505295	505289	100.00	0	0.00	0	0.00	0	0.00	6	0.00
Vectors	505295	504395	99.82	0	0.00	0	0.00	61	0.01	839	0.17
Bacteria_24k	505295	417523	82.63	18602	3.68	53376	10.56	1447	0.29	14347	2.84
Protists_1k	505295	480687	95.13	2568	0.51	2203	0.44	6233	1.23	13604	2.69
Viruses	505295	500881	99.13	71	0.01	11	0.00	647	0.13	3685	0.73
Fungi_RefSeq_release	505295	496981	98.35	370	0.07	85	0.02	1139	0.23	6720	1.33
Coral	505295	500850	99.12	33	0.01	8	0.00	552	0.11	3852	0.76
Bird	505295	499273	98.81	167	0.03	42	0.01	852	0.17	4961	0.98
Plant	505295	500967	99.14	39	0.01	9	0.00	566	0.11	3714	0.74

%Hit_no_genomes: 80.33
