#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	627060	614631	98.02	403	0.06	114	0.02	997	0.16	10915	1.74
Ecoli	627060	627059	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	627060	627060	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	627060	627054	100.00	0	0.00	0	0.00	0	0.00	6	0.00
Vectors	627060	625681	99.78	2	0.00	0	0.00	48	0.01	1329	0.21
Bacteria_24k	627060	619191	98.75	466	0.07	495	0.08	626	0.10	6282	1.00
Protists_1k	627060	608982	97.12	1531	0.24	2751	0.44	564	0.09	13232	2.11
Viruses	627060	620772	99.00	18	0.00	11	0.00	951	0.15	5308	0.85
Fungi_RefSeq_release	627060	615282	98.12	271	0.04	98	0.02	1145	0.18	10264	1.64
Coral	627060	620752	99.00	31	0.00	11	0.00	703	0.11	5563	0.89
Bird	627060	617697	98.50	251	0.04	41	0.01	1511	0.24	7560	1.21
Plant	627060	620556	98.96	41	0.01	5	0.00	772	0.12	5686	0.91

%Hit_no_genomes: 96.68
