#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	147175	144502	98.18	101	0.07	24	0.02	232	0.16	2316	1.57
Ecoli	147175	147175	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	147175	147175	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	147175	147174	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	147175	146928	99.83	0	0.00	0	0.00	12	0.01	235	0.16
Bacteria_24k	147175	145609	98.93	50	0.03	54	0.04	158	0.11	1304	0.89
Protists_1k	147175	143248	97.34	357	0.24	620	0.42	117	0.08	2833	1.92
Viruses	147175	145780	99.05	0	0.00	1	0.00	191	0.13	1203	0.82
Fungi_RefSeq_release	147175	144633	98.27	70	0.05	32	0.02	276	0.19	2164	1.47
Coral	147175	145802	99.07	3	0.00	5	0.00	161	0.11	1204	0.82
Bird	147175	145234	98.68	63	0.04	14	0.01	368	0.25	1496	1.02
Plant	147175	145764	99.04	12	0.01	1	0.00	153	0.10	1245	0.85

%Hit_no_genomes: 96.97
