#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2018948	1937687	95.97	1943	0.10	473	0.02	4439	0.22	74406	3.69
Ecoli	2018948	2018934	100.00	0	0.00	0	0.00	8	0.00	6	0.00
PhiX	2018948	2018948	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2018948	2018920	100.00	0	0.00	0	0.00	1	0.00	27	0.00
Vectors	2018948	2005856	99.35	1	0.00	0	0.00	520	0.03	12571	0.62
Bacteria_24k	2018948	1965965	97.38	2007	0.10	2349	0.12	3313	0.16	45314	2.24
Protists_1k	2018948	1915872	94.90	6289	0.31	10064	0.50	2640	0.13	84083	4.16
Viruses	2018948	1973613	97.76	79	0.00	16	0.00	6389	0.32	38851	1.92
Fungi_RefSeq_release	2018948	1938863	96.04	1244	0.06	358	0.02	5298	0.26	73185	3.62
Coral	2018948	1970669	97.61	136	0.01	48	0.00	3933	0.19	44162	2.19
Bird	2018948	1952243	96.70	1059	0.05	195	0.01	6526	0.32	58925	2.92
Plant	2018948	1971485	97.65	191	0.01	43	0.00	4369	0.22	42860	2.12

%Hit_no_genomes: 94.27
