#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	462117	452479	97.91	341	0.07	70	0.02	791	0.17	8436	1.83
Ecoli	462117	462115	100.00	0	0.00	0	0.00	0	0.00	2	0.00
PhiX	462117	462117	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	462117	462112	100.00	0	0.00	0	0.00	0	0.00	5	0.00
Vectors	462117	460921	99.74	0	0.00	0	0.00	39	0.01	1157	0.25
Bacteria_24k	462117	456043	98.69	316	0.07	376	0.08	423	0.09	4959	1.07
Protists_1k	462117	448220	97.00	1292	0.28	1956	0.42	426	0.09	10223	2.21
Viruses	462117	457300	98.96	16	0.00	4	0.00	643	0.14	4154	0.90
Fungi_RefSeq_release	462117	452657	97.96	227	0.05	65	0.01	848	0.18	8320	1.80
Coral	462117	456664	98.82	35	0.01	10	0.00	622	0.13	4786	1.04
Bird	462117	454616	98.37	186	0.04	33	0.01	1007	0.22	6275	1.36
Plant	462117	456858	98.86	25	0.01	7	0.00	599	0.13	4628	1.00

%Hit_no_genomes: 96.55
