#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2543250	2462211	96.82	2409	0.09	554	0.02	5484	0.22	72592	2.85
Ecoli	2543250	2543233	100.00	0	0.00	0	0.00	3	0.00	14	0.00
PhiX	2543250	2543250	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2543250	2543225	100.00	0	0.00	0	0.00	0	0.00	25	0.00
Vectors	2543250	2533334	99.61	4	0.00	1	0.00	303	0.01	9608	0.38
Bacteria_24k	2543250	2487119	97.79	4141	0.16	4774	0.19	3461	0.14	43755	1.72
Protists_1k	2543250	2430505	95.57	10575	0.42	13269	0.52	4142	0.16	84759	3.33
Viruses	2543250	2501979	98.39	124	0.00	39	0.00	6438	0.25	34670	1.36
Fungi_RefSeq_release	2543250	2462842	96.83	1689	0.07	391	0.02	5992	0.24	72336	2.84
Coral	2543250	2496098	98.15	259	0.01	53	0.00	4288	0.17	42552	1.67
Bird	2543250	2477564	97.42	1078	0.04	209	0.01	6811	0.27	57588	2.26
Plant	2543250	2500643	98.33	294	0.01	35	0.00	4651	0.18	37627	1.48

%Hit_no_genomes: 94.85
