#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3197058	3157651	98.77	1996	0.06	456	0.01	3698	0.12	33257	1.04
Ecoli	3197058	3197012	100.00	0	0.00	0	0.00	7	0.00	39	0.00
PhiX	3197058	3197058	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3197058	3197013	100.00	0	0.00	0	0.00	6	0.00	39	0.00
Vectors	3197058	3195233	99.95	2	0.00	0	0.00	151	0.00	1672	0.05
Bacteria_24k	3197058	3130091	97.90	18599	0.58	24269	0.76	2197	0.07	21902	0.69
Protists_1k	3197058	3130894	97.93	7211	0.23	11548	0.36	3648	0.11	43757	1.37
Viruses	3197058	3178958	99.43	72	0.00	18	0.00	2781	0.09	15229	0.48
Fungi_RefSeq_release	3197058	3158012	98.78	1097	0.03	297	0.01	4194	0.13	33458	1.05
Coral	3197058	3176112	99.34	178	0.01	65	0.00	2601	0.08	18102	0.57
Bird	3197058	3167768	99.08	750	0.02	169	0.01	4477	0.14	23894	0.75
Plant	3197058	3178193	99.41	182	0.01	39	0.00	2642	0.08	16002	0.50

%Hit_no_genomes: 96.37
