#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2514805	2408288	95.76	1676	0.07	533	0.02	4281	0.17	100027	3.98
Ecoli	2514805	2514791	100.00	0	0.00	0	0.00	1	0.00	13	0.00
PhiX	2514805	2514805	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2514805	2514735	100.00	0	0.00	0	0.00	18	0.00	52	0.00
Vectors	2514805	2506739	99.67	1	0.00	0	0.00	140	0.01	7925	0.32
Bacteria_24k	2514805	2448159	97.34	1439	0.06	2657	0.11	3659	0.15	58891	2.34
Protists_1k	2514805	2377511	94.53	7049	0.28	14229	0.57	2215	0.09	113801	4.53
Viruses	2514805	2462555	97.91	131	0.01	36	0.00	8944	0.36	43139	1.72
Fungi_RefSeq_release	2514805	2407805	95.74	1328	0.05	487	0.02	5659	0.23	99526	3.96
Coral	2514805	2457075	97.70	142	0.01	46	0.00	4341	0.17	53201	2.12
Bird	2514805	2427290	96.52	1137	0.05	253	0.01	7815	0.31	78310	3.11
Plant	2514805	2461406	97.88	160	0.01	33	0.00	5841	0.23	47365	1.88

%Hit_no_genomes: 94.08
