#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	77074	75934	98.53	87	0.11	19	0.02	85	0.11	949	1.23
Ecoli	77074	77048	99.97	0	0.00	0	0.00	11	0.01	15	0.02
PhiX	77074	77074	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	77074	77073	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	77074	76908	99.78	0	0.00	0	0.00	5	0.01	161	0.21
Bacteria_24k	77074	63774	82.75	3252	4.22	5915	7.67	376	0.49	3757	4.87
Protists_1k	77074	71542	92.81	459	0.60	362	0.47	2132	2.77	2579	3.35
Viruses	77074	76488	99.24	2	0.00	2	0.00	75	0.10	507	0.66
Fungi_RefSeq_release	77074	75916	98.50	37	0.05	11	0.01	147	0.19	963	1.25
Coral	77074	76476	99.23	5	0.01	1	0.00	73	0.09	519	0.67
Bird	77074	76228	98.89	28	0.04	7	0.01	105	0.14	706	0.92
Plant	77074	76431	99.17	3	0.00	1	0.00	85	0.11	554	0.72

%Hit_no_genomes: 80.58
