#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2135742	2065391	96.70	1858	0.09	400	0.02	4416	0.21	63677	2.98
Ecoli	2135742	2135731	100.00	0	0.00	0	0.00	1	0.00	10	0.00
PhiX	2135742	2135742	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2135742	2135702	100.00	0	0.00	0	0.00	2	0.00	38	0.00
Vectors	2135742	2125707	99.53	0	0.00	0	0.00	382	0.02	9653	0.45
Bacteria_24k	2135742	2089924	97.86	2282	0.11	2407	0.11	3093	0.14	38036	1.78
Protists_1k	2135742	2043877	95.69	6545	0.31	9736	0.46	2936	0.14	72648	3.40
Viruses	2135742	2097825	98.23	62	0.00	18	0.00	5606	0.26	32231	1.51
Fungi_RefSeq_release	2135742	2067165	96.78	1216	0.06	331	0.02	5092	0.24	61938	2.90
Coral	2135742	2094628	98.07	162	0.01	50	0.00	3786	0.18	37116	1.74
Bird	2135742	2078667	97.33	1003	0.05	159	0.01	6500	0.30	49413	2.31
Plant	2135742	2096271	98.16	192	0.01	39	0.00	3902	0.18	35338	1.65

%Hit_no_genomes: 95.11
