#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	651540	639344	98.14	468	0.07	86	0.01	1068	0.16	10574	1.62
Ecoli	651540	651539	100.00	0	0.00	0	0.00	1	0.00	0	0.00
PhiX	651540	651540	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	651540	651533	100.00	0	0.00	0	0.00	1	0.00	6	0.00
Vectors	651540	650000	99.76	0	0.00	0	0.00	71	0.01	1469	0.23
Bacteria_24k	651540	643524	98.77	600	0.09	576	0.09	670	0.10	6170	0.95
Protists_1k	651540	633255	97.19	2071	0.32	2648	0.41	706	0.11	12860	1.97
Viruses	651540	645410	99.07	27	0.00	8	0.00	919	0.14	5176	0.79
Fungi_RefSeq_release	651540	639637	98.18	332	0.05	94	0.01	1237	0.19	10240	1.57
Coral	651540	644806	98.97	54	0.01	18	0.00	833	0.13	5829	0.89
Bird	651540	642178	98.57	282	0.04	46	0.01	1456	0.22	7578	1.16
Plant	651540	645085	99.01	63	0.01	7	0.00	809	0.12	5576	0.86

%Hit_no_genomes: 96.71
