#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1700474	1557443	91.59	3637	0.21	1681	0.10	7981	0.47	129732	7.63
Ecoli	1700474	1700446	100.00	0	0.00	0	0.00	6	0.00	22	0.00
PhiX	1700474	1700474	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1700474	1700421	100.00	0	0.00	0	0.00	0	0.00	53	0.00
Vectors	1700474	1686689	99.19	7	0.00	2	0.00	1105	0.06	12671	0.75
Bacteria_24k	1700474	1589412	93.47	7020	0.41	10343	0.61	6451	0.38	87248	5.13
Protists_1k	1700474	1522238	89.53	10791	0.63	14656	0.86	6357	0.37	146432	8.61
Viruses	1700474	1638407	96.34	98	0.01	12	0.00	8302	0.49	53655	3.16
Fungi_RefSeq_release	1700474	1560361	91.75	2089	0.12	437	0.03	9448	0.56	128139	7.54
Coral	1700474	1612701	94.84	231	0.01	63	0.00	8139	0.48	79340	4.67
Bird	1700474	1579448	92.88	1148	0.07	193	0.01	9816	0.58	109869	6.46
Plant	1700474	1618005	95.15	299	0.02	41	0.00	10647	0.63	71482	4.20

%Hit_no_genomes: 87.66
