#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	5379891	5285259	98.24	3996	0.07	916	0.02	10318	0.19	79402	1.48
Ecoli	5379891	5379833	100.00	0	0.00	0	0.00	3	0.00	55	0.00
PhiX	5379891	5379891	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	5379891	5379774	100.00	0	0.00	0	0.00	26	0.00	91	0.00
Vectors	5379891	5372145	99.86	4	0.00	0	0.00	579	0.01	7163	0.13
Bacteria_24k	5379891	5329387	99.06	1577	0.03	2269	0.04	4851	0.09	41807	0.78
Protists_1k	5379891	5229950	97.22	17208	0.32	27016	0.50	4992	0.09	100725	1.87
Viruses	5379891	5340592	99.28	146	0.00	50	0.00	6102	0.11	33001	0.61
Fungi_RefSeq_release	5379891	5285595	98.25	2950	0.05	754	0.01	11160	0.21	79432	1.48
Coral	5379891	5329605	99.06	501	0.01	130	0.00	7327	0.14	42328	0.79
Bird	5379891	5307464	98.65	2132	0.04	361	0.01	10861	0.20	59073	1.10
Plant	5379891	5332302	99.12	607	0.01	76	0.00	7364	0.14	39542	0.73

%Hit_no_genomes: 96.83
