#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2331232	2176863	93.39	4973	0.21	1673	0.07	6597	0.28	141126	6.05
Ecoli	2331232	2330698	99.98	0	0.00	0	0.00	39	0.00	495	0.02
PhiX	2331232	2331232	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2331232	2331205	100.00	0	0.00	0	0.00	0	0.00	27	0.00
Vectors	2331232	2316916	99.39	2	0.00	2	0.00	551	0.02	13761	0.59
Bacteria_24k	2331232	2176765	93.37	14690	0.63	23527	1.01	5286	0.23	110964	4.76
Protists_1k	2331232	2133749	91.53	14907	0.64	14519	0.62	8976	0.39	159081	6.82
Viruses	2331232	2261955	97.03	134	0.01	71	0.00	8231	0.35	60841	2.61
Fungi_RefSeq_release	2331232	2181606	93.58	2286	0.10	506	0.02	8111	0.35	138723	5.95
Coral	2331232	2229588	95.64	312	0.01	62	0.00	6922	0.30	94348	4.05
Bird	2331232	2198618	94.31	1387	0.06	202	0.01	8413	0.36	122612	5.26
Plant	2331232	2243008	96.21	393	0.02	46	0.00	10683	0.46	77102	3.31

%Hit_no_genomes: 89.21
