#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	11516097	11276657	97.92	22463	0.20	5294	0.05	17772	0.15	193911	1.68
Ecoli	11516097	11515991	100.00	0	0.00	0	0.00	9	0.00	97	0.00
PhiX	11516097	11516097	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	11516097	11516072	100.00	0	0.00	0	0.00	4	0.00	21	0.00
Vectors	11516097	11489007	99.76	13	0.00	0	0.00	927	0.01	26150	0.23
Bacteria_24k	11516097	11345438	98.52	16677	0.14	18500	0.16	11386	0.10	124096	1.08
Protists_1k	11516097	11191722	97.19	27523	0.24	46053	0.40	15523	0.13	235276	2.04
Viruses	11516097	11408369	99.07	309	0.00	97	0.00	14255	0.12	93067	0.81
Fungi_RefSeq_release	11516097	11304853	98.16	4723	0.04	1803	0.02	20517	0.18	184201	1.60
Coral	11516097	11394346	98.94	733	0.01	249	0.00	12294	0.11	108475	0.94
Bird	11516097	11347114	98.54	4895	0.04	1016	0.01	23335	0.20	139737	1.21
Plant	11516097	11394864	98.95	847	0.01	167	0.00	14063	0.12	106156	0.92

%Hit_no_genomes: 96.42
