#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3387338	3237194	95.57	3170	0.09	940	0.03	7220	0.21	138814	4.10
Ecoli	3387338	3387301	100.00	0	0.00	0	0.00	10	0.00	27	0.00
PhiX	3387338	3387338	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3387338	3387323	100.00	0	0.00	0	0.00	0	0.00	15	0.00
Vectors	3387338	3371718	99.54	2	0.00	1	0.00	393	0.01	15224	0.45
Bacteria_24k	3387338	3280416	96.84	5294	0.16	6452	0.19	5443	0.16	89733	2.65
Protists_1k	3387338	3192708	94.26	11471	0.34	19679	0.58	5248	0.15	158232	4.67
Viruses	3387338	3311591	97.76	185	0.01	44	0.00	10748	0.32	64770	1.91
Fungi_RefSeq_release	3387338	3237255	95.58	2004	0.06	811	0.02	8637	0.25	138631	4.09
Coral	3387338	3298310	97.37	283	0.01	70	0.00	6617	0.20	82058	2.42
Bird	3387338	3262682	96.33	1845	0.05	373	0.01	10548	0.31	111890	3.30
Plant	3387338	3304345	97.55	279	0.01	58	0.00	8643	0.26	74013	2.18

%Hit_no_genomes: 93.51
