#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	518786	508741	98.07	541	0.10	128	0.02	835	0.16	8541	1.65
Ecoli	518786	518773	100.00	0	0.00	0	0.00	0	0.00	13	0.00
PhiX	518786	518786	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	518786	518779	100.00	0	0.00	0	0.00	0	0.00	7	0.00
Vectors	518786	517501	99.76	0	0.00	0	0.00	72	0.01	1213	0.23
Bacteria_24k	518786	508641	98.04	1459	0.28	2060	0.40	572	0.11	6054	1.17
Protists_1k	518786	503949	97.15	1466	0.28	1786	0.34	1099	0.21	10486	2.02
Viruses	518786	513707	99.02	11	0.00	6	0.00	726	0.14	4336	0.84
Fungi_RefSeq_release	518786	509209	98.16	274	0.05	60	0.01	904	0.17	8339	1.61
Coral	518786	512962	98.88	33	0.01	11	0.00	674	0.13	5106	0.98
Bird	518786	511019	98.50	176	0.03	35	0.01	1045	0.20	6511	1.26
Plant	518786	513180	98.92	44	0.01	6	0.00	643	0.12	4913	0.95

%Hit_no_genomes: 96.11
