#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	871983	854373	97.98	587	0.07	134	0.02	1435	0.16	15454	1.77
Ecoli	871983	871982	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	871983	871983	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	871983	871980	100.00	0	0.00	0	0.00	0	0.00	3	0.00
Vectors	871983	870632	99.84	2	0.00	0	0.00	63	0.01	1286	0.15
Bacteria_24k	871983	861293	98.77	137	0.02	176	0.02	855	0.10	9522	1.09
Protists_1k	871983	845033	96.91	2249	0.26	4726	0.54	662	0.08	19313	2.21
Viruses	871983	863268	99.00	28	0.00	10	0.00	1047	0.12	7630	0.88
Fungi_RefSeq_release	871983	853925	97.93	467	0.05	172	0.02	1739	0.20	15680	1.80
Coral	871983	861768	98.83	69	0.01	16	0.00	1115	0.13	9015	1.03
Bird	871983	858210	98.42	380	0.04	79	0.01	1924	0.22	11390	1.31
Plant	871983	862260	98.88	92	0.01	8	0.00	1200	0.14	8423	0.97

%Hit_no_genomes: 96.55
