#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1894362	1854350	97.89	3134	0.17	805	0.04	2891	0.15	33182	1.75
Ecoli	1894362	1893453	99.95	0	0.00	0	0.00	159	0.01	750	0.04
PhiX	1894362	1894362	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1894362	1894337	100.00	0	0.00	0	0.00	2	0.00	23	0.00
Vectors	1894362	1889782	99.76	1	0.00	0	0.00	183	0.01	4396	0.23
Bacteria_24k	1894362	1590804	83.97	73033	3.86	157701	8.32	6753	0.36	66071	3.49
Protists_1k	1894362	1783030	94.12	10747	0.57	9228	0.49	29372	1.55	61985	3.27
Viruses	1894362	1873520	98.90	148	0.01	33	0.00	3049	0.16	17612	0.93
Fungi_RefSeq_release	1894362	1855934	97.97	1378	0.07	334	0.02	4404	0.23	32312	1.71
Coral	1894362	1872574	98.85	144	0.01	39	0.00	2343	0.12	19262	1.02
Bird	1894362	1864980	98.45	624	0.03	105	0.01	3937	0.21	24716	1.30
Plant	1894362	1873018	98.87	138	0.01	26	0.00	2471	0.13	18709	0.99

%Hit_no_genomes: 81.47
