#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1901243	1841679	96.87	1801	0.09	388	0.02	4014	0.21	53361	2.81
Ecoli	1901243	1901238	100.00	0	0.00	0	0.00	3	0.00	2	0.00
PhiX	1901243	1901243	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1901243	1901215	100.00	0	0.00	0	0.00	1	0.00	27	0.00
Vectors	1901243	1891596	99.49	6	0.00	0	0.00	359	0.02	9282	0.49
Bacteria_24k	1901243	1863669	98.01	1640	0.09	1676	0.09	2586	0.14	31672	1.67
Protists_1k	1901243	1823602	95.91	5546	0.29	8654	0.46	2283	0.12	61158	3.22
Viruses	1901243	1869301	98.33	60	0.00	15	0.00	4453	0.23	27414	1.44
Fungi_RefSeq_release	1901243	1843353	96.96	1042	0.05	342	0.02	4587	0.24	51919	2.73
Coral	1901243	1866778	98.18	141	0.01	42	0.00	3166	0.17	31116	1.64
Bird	1901243	1853400	97.48	917	0.05	163	0.01	5469	0.29	41294	2.17
Plant	1901243	1867029	98.20	172	0.01	31	0.00	3297	0.17	30714	1.62

%Hit_no_genomes: 95.35
