#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	4842	4738	97.86	5	0.10	0	0.00	7	0.14	92	1.90
Ecoli	4842	4842	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	4842	4842	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	4842	4842	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	4842	4832	99.79	0	0.00	0	0.00	0	0.00	10	0.21
Bacteria_24k	4842	4776	98.65	5	0.10	5	0.10	6	0.12	50	1.03
Protists_1k	4842	4695	96.96	9	0.19	15	0.31	6	0.12	117	2.42
Viruses	4842	4792	98.97	0	0.00	0	0.00	7	0.14	43	0.89
Fungi_RefSeq_release	4842	4734	97.77	1	0.02	2	0.04	12	0.25	93	1.92
Coral	4842	4795	99.03	0	0.00	0	0.00	7	0.14	40	0.83
Bird	4842	4765	98.41	2	0.04	0	0.00	9	0.19	66	1.36
Plant	4842	4788	98.88	0	0.00	0	0.00	9	0.19	45	0.93

%Hit_no_genomes: 96.51
