#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1649902	1616648	97.99	932	0.06	241	0.01	2381	0.14	29700	1.80
Ecoli	1649902	1649900	100.00	0	0.00	0	0.00	0	0.00	2	0.00
PhiX	1649902	1649902	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1649902	1649897	100.00	0	0.00	0	0.00	0	0.00	5	0.00
Vectors	1649902	1647254	99.84	1	0.00	0	0.00	45	0.00	2602	0.16
Bacteria_24k	1649902	1630404	98.81	460	0.03	489	0.03	1441	0.09	17108	1.04
Protists_1k	1649902	1599995	96.97	3508	0.21	8537	0.52	949	0.06	36913	2.24
Viruses	1649902	1634826	99.09	41	0.00	29	0.00	2396	0.15	12610	0.76
Fungi_RefSeq_release	1649902	1615703	97.93	641	0.04	341	0.02	2696	0.16	30521	1.85
Coral	1649902	1633065	98.99	66	0.00	40	0.00	1696	0.10	15035	0.91
Bird	1649902	1624144	98.43	602	0.04	152	0.01	3069	0.19	21935	1.33
Plant	1649902	1633057	98.98	111	0.01	22	0.00	2174	0.13	14538	0.88

%Hit_no_genomes: 96.66
