#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	901320	889203	98.67	480	0.05	126	0.01	1207	0.13	10304	1.14
Ecoli	901320	901318	100.00	0	0.00	0	0.00	0	0.00	2	0.00
PhiX	901320	901320	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	901320	901306	100.00	0	0.00	0	0.00	5	0.00	9	0.00
Vectors	901320	900516	99.91	0	0.00	0	0.00	55	0.01	749	0.08
Bacteria_24k	901320	892828	99.07	851	0.09	921	0.10	654	0.07	6066	0.67
Protists_1k	901320	881145	97.76	2176	0.24	3720	0.41	862	0.10	13417	1.49
Viruses	901320	895993	99.42	32	0.00	7	0.00	932	0.10	4356	0.48
Fungi_RefSeq_release	901320	888892	98.62	369	0.04	105	0.01	1310	0.15	10644	1.18
Coral	901320	894967	99.30	47	0.01	18	0.00	850	0.09	5438	0.60
Bird	901320	892046	98.97	266	0.03	71	0.01	1278	0.14	7659	0.85
Plant	901320	895495	99.35	69	0.01	7	0.00	866	0.10	4883	0.54

%Hit_no_genomes: 97.33
