#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	12533	12273	97.93	3	0.02	2	0.02	23	0.18	232	1.85
Ecoli	12533	12533	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	12533	12533	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	12533	12533	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	12533	12507	99.79	0	0.00	0	0.00	0	0.00	26	0.21
Bacteria_24k	12533	12386	98.82	6	0.05	3	0.02	7	0.06	131	1.05
Protists_1k	12533	12126	96.75	32	0.26	74	0.59	8	0.06	293	2.34
Viruses	12533	12406	98.99	0	0.00	0	0.00	13	0.10	114	0.91
Fungi_RefSeq_release	12533	12262	97.84	6	0.05	3	0.02	24	0.19	238	1.90
Coral	12533	12402	98.96	1	0.01	3	0.02	14	0.11	113	0.90
Bird	12533	12326	98.34	2	0.02	1	0.01	31	0.25	173	1.38
Plant	12533	12393	98.88	1	0.01	0	0.00	27	0.22	112	0.89

%Hit_no_genomes: 96.41
