#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	978457	951985	97.29	685	0.07	214	0.02	1842	0.19	23731	2.43
Ecoli	978457	978454	100.00	0	0.00	0	0.00	0	0.00	3	0.00
PhiX	978457	978457	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	978457	978437	100.00	0	0.00	0	0.00	0	0.00	20	0.00
Vectors	978457	976147	99.76	0	0.00	0	0.00	93	0.01	2217	0.23
Bacteria_24k	978457	962536	98.37	228	0.02	548	0.06	1077	0.11	14068	1.44
Protists_1k	978457	940669	96.13	2898	0.30	5469	0.56	1146	0.12	28275	2.89
Viruses	978457	966400	98.77	42	0.00	8	0.00	1846	0.19	10161	1.04
Fungi_RefSeq_release	978457	952033	97.29	502	0.05	168	0.02	2212	0.23	23542	2.41
Coral	978457	963854	98.51	86	0.01	26	0.00	1485	0.15	13006	1.33
Bird	978457	957427	97.85	370	0.04	71	0.01	2381	0.24	18208	1.86
Plant	978457	964654	98.59	88	0.01	8	0.00	1750	0.18	11957	1.22

%Hit_no_genomes: 95.75
