#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	266150	260317	97.80	189	0.07	43	0.02	396	0.15	5205	1.96
Ecoli	266150	266038	99.96	0	0.00	0	0.00	3	0.00	109	0.04
PhiX	266150	266150	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	266150	266144	100.00	0	0.00	0	0.00	0	0.00	6	0.00
Vectors	266150	265627	99.80	0	0.00	0	0.00	18	0.01	505	0.19
Bacteria_24k	266150	258142	97.00	886	0.33	2832	1.06	219	0.08	4071	1.53
Protists_1k	266150	257345	96.69	608	0.23	1046	0.39	348	0.13	6803	2.56
Viruses	266150	262855	98.76	17	0.01	5	0.00	584	0.22	2689	1.01
Fungi_RefSeq_release	266150	260099	97.72	116	0.04	42	0.02	553	0.21	5340	2.01
Coral	266150	262823	98.75	23	0.01	2	0.00	332	0.12	2970	1.12
Bird	266150	261359	98.20	95	0.04	13	0.00	508	0.19	4175	1.57
Plant	266150	262983	98.82	24	0.01	5	0.00	438	0.16	2700	1.01

%Hit_no_genomes: 94.98
