Sample	Passed Filter	Low Quality	Too Many N	Too Short	Too Long
Dar-AJol_001-Ex1-1A-lcwgs-1-1.clmp.r1r2_fastp	10938790.0	0.0	0.0	146918.0	0.0
Dar-AJol_002-Ex1-1B-lcwgs-1-1.clmp.r1r2_fastp	7483118.0	0.0	0.0	82838.0	0.0
Dar-AJol_003-Ex1-1C-lcwgs-1-1.clmp.r1r2_fastp	6137958.0	0.0	0.0	66948.0	0.0
Dar-AJol_004-Ex1-1D-lcwgs-1-1.clmp.r1r2_fastp	12930430.0	0.0	0.0	146362.0	0.0
Dar-AJol_005-Ex1-1E-lcwgs-1-1.clmp.r1r2_fastp	1734658.0	0.0	0.0	21058.0	0.0
Dar-AJol_006-Ex1-1F-lcwgs-1-1.clmp.r1r2_fastp	3493964.0	0.0	0.0	27656.0	0.0
Dar-AJol_007-Ex1-1G-lcwgs-1-1.clmp.r1r2_fastp	5068348.0	0.0	0.0	52578.0	0.0
Dar-AJol_008-Ex1-1H-lcwgs-1-1.clmp.r1r2_fastp	8010150.0	0.0	0.0	126306.0	0.0
Dar-AJol_009-Ex1-2A-lcwgs-1-1.clmp.r1r2_fastp	17937158.0	0.0	0.0	266506.0	0.0
Dar-AJol_010-Ex1-2B-lcwgs-1-1.clmp.r1r2_fastp	5395538.0	0.0	0.0	33120.0	0.0
Dar-AJol_011-Ex1-2C-lcwgs-1-1.clmp.r1r2_fastp	2703430.0	0.0	0.0	20458.0	0.0
Dar-AJol_012-Ex1-2D-lcwgs-1-1.clmp.r1r2_fastp	10830060.0	0.0	0.0	126516.0	0.0
Dar-AJol_013-Ex1-2E-lcwgs-1-1.clmp.r1r2_fastp	6981326.0	0.0	0.0	62220.0	0.0
Dar-AJol_014-Ex1-2F-lcwgs-1-1.clmp.r1r2_fastp	4094734.0	0.0	0.0	23088.0	0.0
Dar-AJol_015-Ex1-2G-lcwgs-1-1.clmp.r1r2_fastp	1696522.0	0.0	0.0	12506.0	0.0
Dar-AJol_016-Ex1-2H-lcwgs-1-1.clmp.r1r2_fastp	9551406.0	0.0	0.0	127312.0	0.0
Dar-AJol_017-Ex1-3A-lcwgs-1-1.clmp.r1r2_fastp	5105400.0	0.0	0.0	55502.0	0.0
Dar-AJol_018-Ex1-3B-lcwgs-1-1.clmp.r1r2_fastp	2789828.0	0.0	0.0	19934.0	0.0
Dar-AJol_019-Ex1-3C-lcwgs-1-1.clmp.r1r2_fastp	17461916.0	0.0	0.0	270110.0	0.0
Dar-AJol_020-Ex1-3D-lcwgs-1-1.clmp.r1r2_fastp	8892676.0	0.0	0.0	57554.0	0.0
Dar-AJol_021-Ex1-3E-lcwgs-1-1.clmp.r1r2_fastp	3043316.0	0.0	0.0	17364.0	0.0
Dar-CJol_009-Ex1-3B-lcwgs-1-1.clmp.r1r2_fastp	4369188.0	0.0	0.0	67068.0	0.0
Dar-CJol_012-Ex1-3D-lcwgs-1-1.clmp.r1r2_fastp	3636544.0	0.0	0.0	65276.0	0.0
Dar-CJol_019-Ex1-1G-lcwgs-1-1.clmp.r1r2_fastp	4420268.0	0.0	0.0	73958.0	0.0
Dar-CJol_020-Ex1-4F-lcwgs-1-1.clmp.r1r2_fastp	7585676.0	0.0	0.0	105946.0	0.0
Dar-CJol_021-Ex1-6F-lcwgs-1-1.clmp.r1r2_fastp	8223510.0	0.0	0.0	111530.0	0.0
Dar-CJol_022-Ex1-7C-lcwgs-1-1.clmp.r1r2_fastp	2065696.0	0.0	0.0	21612.0	0.0
