Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
Cch-CAL_001-5H-lcwgs-1-2.clmp.fp2_repr.R1	8.02575169355012	41.0	145.75495379726988	9.090909090909092	139585799.0
Cch-CAL_001-5H-lcwgs-1-2.clmp.fp2_repr.R2	9.051317334021263	41.0	145.42369724868587	0.0	139585006.0
Cch-CAL_003-3G-lcwgs-1-2.clmp.fp2_repr.R1	5.002937626907482	41.0	143.1384126461462	9.090909090909092	57471042.0
Cch-CAL_003-3G-lcwgs-1-2.clmp.fp2_repr.R2	6.553782167756964	41.0	142.85158730896163	0.0	57471042.0
Cch-CAL_004-7E-lcwgs-1-2.clmp.fp2_repr.R1	5.676007938845871	41.0	143.87060932438877	9.090909090909092	90729915.0
Cch-CAL_004-7E-lcwgs-1-2.clmp.fp2_repr.R2	7.5565804315897225	41.0	143.4625769681367	0.0	90729915.0
Cch-CAL_005-10E-lcwgs-1-2.clmp.fp2_repr.R1	2.0875134434934637	41.0	143.5420632198916	9.090909090909092	317843.0
Cch-CAL_005-10E-lcwgs-1-2.clmp.fp2_repr.R2	1.5109354724216644	41.0	143.15619975900051	0.0	317843.0
Cch-CAL_006-10A-lcwgs-1-2.clmp.fp2_repr.R1	2.892372912695322	41.0	142.00472227175882	9.090909090909092	9375784.0
Cch-CAL_006-10A-lcwgs-1-2.clmp.fp2_repr.R2	3.4005486974371735	41.0	141.62158545888002	0.0	9375784.0
Cch-CAL_008-3B-lcwgs-1-2.clmp.fp2_repr.R1	0.8623462249738623	41.0	143.6593129372035	9.090909090909092	99496.0
Cch-CAL_008-3B-lcwgs-1-2.clmp.fp2_repr.R2	0.883452601109596	41.0	143.41936359250624	9.090909090909092	99496.0
Cch-CAL_009-3A-lcwgs-1-2.clmp.fp2_repr.R1	3.341603246950328	41.0	146.38981494880792	9.090909090909092	884512.0
Cch-CAL_009-3A-lcwgs-1-2.clmp.fp2_repr.R2	2.2102973127197174	41.0	145.9683271679751	0.0	884512.0
Cch-CAL_011-4D-lcwgs-1-2.clmp.fp2_repr.R1	3.2156180408976667	41.0	139.64217885709115	9.090909090909092	2000737.0
Cch-CAL_011-4D-lcwgs-1-2.clmp.fp2_repr.R2	4.079777946306521	41.0	139.01014876018186	0.0	2000737.0
Cch-CAL_012-1F-lcwgs-1-2.clmp.fp2_repr.R1	3.0203922569557733	41.0	140.92651330421202	9.090909090909092	7163596.0
Cch-CAL_012-1F-lcwgs-1-2.clmp.fp2_repr.R2	3.4567377836566067	40.0	140.65943891866598	0.0	7163596.0
Cch-CAL_013-5C-lcwgs-1-2.clmp.fp2_repr.R1	3.2957280076296342	41.0	144.3156414782244	9.090909090909092	16040677.0
Cch-CAL_013-5C-lcwgs-1-2.clmp.fp2_repr.R2	3.8528800525636058	41.0	143.90894187321396	0.0	16040677.0
Cch-CAL_014-12A-lcwgs-1-2.clmp.fp2_repr.R1	3.203154806891419	41.0	142.71952528940986	9.090909090909092	8992005.0
Cch-CAL_014-12A-lcwgs-1-2.clmp.fp2_repr.R2	4.023120090031668	41.0	142.46329556088992	0.0	8992005.0
Cch-CAL_015-2D-lcwgs-1-2.clmp.fp2_repr.R1	2.669862183349238	41.0	138.9805365314284	9.090909090909092	6269232.0
Cch-CAL_015-2D-lcwgs-1-2.clmp.fp2_repr.R2	3.1784462714351207	41.0	138.65852276642497	0.0	6269232.0
Cch-CAL_016-12C-lcwgs-1-2.clmp.fp2_repr.R1	3.293524227371165	41.0	144.57899149807935	9.090909090909092	12081623.0
Cch-CAL_016-12C-lcwgs-1-2.clmp.fp2_repr.R2	3.9966744817918	41.0	144.31833421718258	0.0	12081623.0
Cch-CAL_017-4B-lcwgs-1-2.clmp.fp2_repr.R1	3.48135843350596	41.0	144.70564152709983	9.090909090909092	16051629.0
