#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2369291	2300865	97.12	2424	0.10	786	0.03	5761	0.24	59455	2.51
Ecoli	2369291	2369281	100.00	0	0.00	0	0.00	2	0.00	8	0.00
PhiX	2369291	2369291	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2369291	2369283	100.00	0	0.00	0	0.00	0	0.00	8	0.00
Vectors	2369291	2356930	99.47	4	0.00	0	0.00	372	0.02	11985	0.51
Bacteria_24k	2369291	2333991	98.52	1431	0.06	1913	0.08	3433	0.14	28523	1.20
Protists_1k	2369291	2282100	96.32	6422	0.27	10034	0.42	3023	0.13	67712	2.86
Viruses	2369291	2333124	98.48	97	0.00	20	0.00	3729	0.16	32321	1.36
Fungi_RefSeq_release	2369291	2309247	97.47	1246	0.05	320	0.01	6233	0.26	52245	2.21
Coral	2369291	2336108	98.60	207	0.01	53	0.00	5146	0.22	27777	1.17
Bird	2369291	2322620	98.02	1353	0.06	181	0.01	9240	0.39	35897	1.52
Plant	2369291	2327896	98.25	293	0.01	72	0.00	4633	0.20	36397	1.54

%Hit_no_genomes: 95.75
