#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1645264	1618741	98.39	1284	0.08	346	0.02	3103	0.19	21790	1.32
Ecoli	1645264	1645260	100.00	0	0.00	0	0.00	1	0.00	3	0.00
PhiX	1645264	1645264	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1645264	1645239	100.00	0	0.00	0	0.00	8	0.00	17	0.00
Vectors	1645264	1640428	99.71	5	0.00	0	0.00	194	0.01	4637	0.28
Bacteria_24k	1645264	1632764	99.24	713	0.04	771	0.05	1471	0.09	9545	0.58
Protists_1k	1645264	1608624	97.77	3755	0.23	5205	0.32	1548	0.09	26132	1.59
Viruses	1645264	1632954	99.26	22	0.00	9	0.00	1356	0.08	10923	0.66
Fungi_RefSeq_release	1645264	1621537	98.55	764	0.05	171	0.01	3091	0.19	19701	1.20
Coral	1645264	1631746	99.18	129	0.01	29	0.00	2316	0.14	11044	0.67
Bird	1645264	1626491	98.86	627	0.04	62	0.00	3561	0.22	14523	0.88
Plant	1645264	1629501	99.04	143	0.01	24	0.00	2115	0.13	13481	0.82

%Hit_no_genomes: 97.38
