#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	717995	705656	98.28	432	0.06	130	0.02	1193	0.17	10584	1.47
Ecoli	717995	717993	100.00	0	0.00	0	0.00	0	0.00	2	0.00
PhiX	717995	717995	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	717995	717985	100.00	0	0.00	0	0.00	0	0.00	10	0.00
Vectors	717995	715821	99.70	3	0.00	1	0.00	53	0.01	2117	0.29
Bacteria_24k	717995	712345	99.21	232	0.03	202	0.03	655	0.09	4561	0.64
Protists_1k	717995	701616	97.72	1390	0.19	2157	0.30	548	0.08	12284	1.71
Viruses	717995	711799	99.14	7	0.00	3	0.00	650	0.09	5536	0.77
Fungi_RefSeq_release	717995	706958	98.46	268	0.04	63	0.01	1241	0.17	9465	1.32
Coral	717995	711970	99.15	36	0.01	13	0.00	978	0.14	4998	0.70
Bird	717995	709543	98.82	257	0.04	29	0.00	1552	0.22	6614	0.92
Plant	717995	710402	98.94	53	0.01	9	0.00	922	0.13	6609	0.92

%Hit_no_genomes: 97.40
